Id,ManagementAreaId,SampleDate,Fat,Protein,ES,EQ,Bacteria,SomaticCellCount,Urea,FreezingPoint,Breed,Species,Target
3125,1903,2023-05-17,4.63,3.27,7.9,7.9,16,909,558.0,0.57,Malagueña,Cabra,Treatment
3126,1911,2023-05-17,4.24,3.26,7.5,7.5,24,1360,410.0,0.569,Murciano-granadina,Cabra,Treatment
3127,1911,2023-05-19,4.23,3.26,7.49,7.49,48,1567,494.0,0.572,Murciano-granadina,Cabra,Treatment
3128,1912,2023-05-19,5.09,3.33,8.42,8.42,25,1366,571.0,0.564,Murciano-granadina,Cabra,Treatment
3129,750,2023-05-21,4.36,3.62,7.98,7.98,0,1410,561.0,0.557,Malagueña,Cabra,Treatment
3130,1524,2023-05-18,4.29,3.36,7.65,7.65,15,2437,481.0,0.558,Florida,Cabra,Treatment
3131,1898,2023-05-22,4.1,3.45,7.55,7.55,0,3266,0.0,0.572,Florida,Cabra,Veterinarian intervention
3132,1898,2023-05-20,3.96,3.48,7.44,7.4399999999999995,22,2973,0.0,0.577,Florida,Cabra,Veterinarian intervention
3133,1903,2023-05-19,4.61,3.27,7.88,7.880000000000001,14,1018,534.0,0.57,Malagueña,Cabra,Treatment
3134,1912,2023-05-22,4.74,3.33,8.07,8.07,27,1242,559.0,0.564,Murciano-granadina,Cabra,Treatment
3135,750,2023-05-19,4.39,3.54,7.93,7.93,19,1737,527.0,0.562,Malagueña,Cabra,Treatment
3136,1911,2023-05-21,4.3,3.28,7.58,7.58,24,1399,468.0,0.568,Murciano-granadina,Cabra,Treatment
3149,1898,2023-05-24,4.17,3.53,7.7,7.699999999999999,22,3433,0.0,0.577,Florida,Cabra,Veterinarian intervention
3157,1898,2023-05-26,3.99,3.59,7.58,7.58,0,3191,0.0,0.572,Florida,Cabra,Veterinarian intervention
3158,1903,2023-05-25,4.49,3.32,7.81,7.8100000000000005,36,1303,556.0,0.567,Malagueña,Cabra,Treatment
3159,1912,2023-05-25,5.07,3.43,8.5,8.5,36,1417,574.0,0.564,Murciano-granadina,Cabra,Treatment
3167,1524,2023-05-26,4.17,3.52,7.69,7.6899999999999995,32,3365,450.0,0.552,Florida,Cabra,Veterinarian intervention
3168,1898,2023-05-28,4.11,3.65,7.76,7.76,25,2850,0.0,0.571,Florida,Cabra,Veterinarian intervention
3169,1903,2023-05-27,4.3,3.26,7.56,7.56,0,1189,551.0,0.557,Malagueña,Cabra,Treatment
3170,1911,2023-05-29,4.36,3.27,7.63,7.630000000000001,21,1263,459.0,0.566,Murciano-granadina,Cabra,Treatment
3171,1911,2023-05-27,4.35,3.26,7.61,7.609999999999999,26,1331,440.0,0.567,Murciano-granadina,Cabra,Treatment
3172,1912,2023-05-28,4.92,3.36,8.28,8.28,98,1537,539.0,0.562,Murciano-granadina,Cabra,Treatment
3179,1911,2023-05-31,4.28,3.27,7.55,7.550000000000001,0,1676,460.0,0.565,Murciano-granadina,Cabra,Treatment
3180,1912,2023-05-31,4.94,3.32,8.26,8.26,44,1191,540.0,0.56,Murciano-granadina,Cabra,Treatment
3181,750,2023-05-29,4.67,3.58,8.25,8.25,19,1481,400.0,0.563,Malagueña,Cabra,Treatment
3182,750,2023-05-27,4.76,3.64,8.4,8.4,0,1541,365.0,0.566,Malagueña,Cabra,Treatment
3183,750,2023-05-25,4.69,3.73,8.42,8.42,26,1684,382.0,0.57,Malagueña,Cabra,Treatment
3184,1524,2023-06-01,4.05,3.44,7.49,7.49,38,3071,580.0,0.542,Florida,Cabra,Treatment
3185,1524,2023-05-30,4.35,3.58,7.93,7.93,25,2418,525.0,0.559,Florida,Cabra,Treatment
3336,1911,2023-06-26,4.27,3.18,7.45,7.449999999999999,81,1562,481.0,0.564,Murciano-granadina,Cabra,Treatment
3337,1911,2023-06-24,4.31,3.24,7.55,7.55,39,1531,486.0,0.566,Murciano-granadina,Cabra,Treatment
3367,1909,2023-06-02,4.37,3.37,8.6,7.74,158,1851,504.0,0.568,Florida,Cabra,Veterinarian intervention
3368,1909,2023-06-06,4.12,3.35,8.55,7.470000000000001,29,1901,539.0,0.565,Florida,Cabra,Treatment
3369,1909,2023-06-09,3.98,3.36,8.58,7.34,32,2269,548.0,0.574,Florida,Cabra,Treatment
3370,1909,2023-06-13,4.16,3.4,8.59,7.5600000000000005,23,3411,445.0,0.57,Florida,Cabra,Veterinarian intervention
3371,1909,2023-06-17,4.25,3.43,8.57,7.68,58,3675,488.0,0.569,Florida,Cabra,Veterinarian intervention
3372,1909,2023-06-19,4.02,3.4,8.54,7.42,56,2520,466.0,0.566,Florida,Cabra,Treatment
3373,1907,2023-06-02,4.12,3.36,8.56,7.48,8,765,736.0,0.562,Malagueña,Cabra,Veterinarian intervention
3374,1907,2023-06-07,3.96,3.33,8.44,7.29,8,866,643.0,0.557,Malagueña,Cabra,Treatment
3375,1907,2023-06-09,4.1,3.37,8.47,7.47,10,993,692.0,0.558,Malagueña,Cabra,Treatment
3376,1907,2023-06-13,4.3,3.32,8.53,7.619999999999999,10,1094,686.0,0.564,Malagueña,Cabra,Treatment
3377,1907,2023-06-17,4.19,3.35,8.47,7.540000000000001,13,1124,681.0,0.559,Malagueña,Cabra,Treatment
3378,1907,2023-06-19,4.06,3.35,8.48,7.41,11,1180,733.0,0.561,Malagueña,Cabra,Veterinarian intervention
3379,1903,2023-06-25,4.29,3.23,7.52,7.52,0,1250,619.0,0.563,Malagueña,Cabra,Treatment
3380,1911,2023-06-28,4.25,3.09,7.34,7.34,63,1630,478.0,0.569,Murciano-granadina,Cabra,Treatment
3381,1912,2023-06-27,4.75,3.28,8.03,8.03,391,1254,609.0,0.562,Murciano-granadina,Cabra,Veterinarian intervention
3383,1867,2023-06-29,5.75,4.5,10.2,10.25,361,984,0.0,0.567,Assaf,Oveja,Veterinarian intervention
3384,1867,2023-06-27,5.96,4.61,10.4,10.57,23,814,0.0,0.578,Assaf,Oveja,Treatment
3385,1898,2023-06-29,3.64,3.41,7.05,7.050000000000001,37,1968,0.0,0.581,Florida,Cabra,Treatment
3390,1524,2023-06-23,3.86,3.33,7.19,7.19,65,2759,566.0,0.55,Florida,Cabra,Treatment
3391,1912,2023-06-30,4.72,3.2,7.92,7.92,234,1269,607.0,0.564,Murciano-granadina,Cabra,Veterinarian intervention
3393,1867,2023-07-01,5.91,4.63,10.4,10.54,43,985,0.0,0.577,Assaf,Oveja,Treatment
3394,1898,2023-07-03,3.65,3.42,7.07,7.07,0,2029,0.0,0.575,Florida,Cabra,Treatment
3395,1898,2023-07-01,3.94,3.39,7.33,7.33,39,2371,0.0,0.586,Florida,Cabra,Treatment
3396,1903,2023-06-30,4.33,3.22,7.55,7.550000000000001,91,1172,670.0,0.568,Malagueña,Cabra,Treatment
3397,1892,2023-07-03,4.02,3.17,8.67,7.1899999999999995,168,1132,540.0,0.564,Payoya,Cabra,Veterinarian intervention
3398,1903,2023-07-02,4.44,3.15,7.59,7.59,78,1262,639.0,0.569,Malagueña,Cabra,Treatment
3399,1911,2023-07-02,4.23,3.0,7.23,7.23,93,1529,452.0,0.566,Murciano-granadina,Cabra,Treatment
3400,1912,2023-07-03,4.67,3.18,7.85,7.85,142,1399,585.0,0.566,Murciano-granadina,Cabra,Veterinarian intervention
3435,1903,2023-07-04,4.53,3.21,7.74,7.74,63,1503,598.0,0.562,Malagueña,Cabra,Treatment
3436,1867,2023-07-06,5.85,4.74,10.46,10.59,2945,1100,0.0,0.58,Assaf,Oveja,Veterinarian intervention
3437,1867,2023-07-04,5.9,4.64,10.43,10.54,25,928,0.0,0.58,Assaf,Oveja,Treatment
3438,1893,2023-07-04,3.54,3.13,8.1,6.67,0,2301,560.0,0.558,Payoya,Cabra,Treatment
3442,750,2023-06-02,4.6,3.55,13.39,8.15,16,1005,525.0,0.556,Malagueña,Cabra,Treatment
3443,750,2023-06-04,4.55,3.56,13.21,8.11,17,1464,572.0,0.556,Malagueña,Cabra,Treatment
3444,750,2023-06-06,4.66,3.57,13.3,8.23,14,1590,499.0,0.555,Malagueña,Cabra,Treatment
3387,1893,2023-06-27,3.51,3.16,8.27,6.67,90,2146,610.0,0.564,Payoya,Cabra,Veterinarian intervention
3388,1903,2023-06-28,4.28,3.25,7.53,7.53,61,1269,648.0,0.575,Malagueña,Cabra,Treatment
3392,1911,2023-06-30,4.23,3.05,7.28,7.28,115,1787,489.0,0.565,Murciano-granadina,Cabra,Veterinarian intervention
3401,1524,2023-07-03,4.06,3.21,7.27,7.27,36,2390,465.0,0.554,Florida,Cabra,Treatment
3402,1524,2023-07-02,3.64,3.25,6.89,6.890000000000001,571,2716,503.0,0.559,Florida,Cabra,Veterinarian intervention
3439,1524,2023-07-06,4.24,3.23,7.47,7.470000000000001,31,2763,470.0,0.554,Florida,Cabra,Treatment
3440,1524,2023-07-05,4.06,3.19,7.25,7.25,44,2590,495.0,0.544,Florida,Cabra,Treatment
3445,750,2023-06-08,4.61,3.52,13.2,8.13,16,1435,489.0,0.554,Malagueña,Cabra,Treatment
3446,750,2023-06-10,5.03,3.49,13.65,8.52,22,1373,430.0,0.556,Malagueña,Cabra,Veterinarian intervention
3447,750,2023-06-12,4.78,3.48,13.36,8.26,24,1433,539.0,0.552,Malagueña,Cabra,Treatment
3448,750,2023-06-14,4.78,3.49,13.35,8.27,21,1885,577.0,0.553,Malagueña,Cabra,Treatment
3449,750,2023-06-16,4.78,3.46,13.24,8.24,14,1525,578.0,0.55,Malagueña,Cabra,Treatment
3450,750,2023-06-18,4.56,3.56,13.09,8.12,15,1731,602.0,0.556,Malagueña,Cabra,Treatment
3451,750,2023-06-20,4.66,3.58,13.22,8.24,29,1788,571.0,0.559,Malagueña,Cabra,Treatment
3452,750,2023-06-22,4.58,3.58,13.26,8.16,26,2242,452.0,0.563,Malagueña,Cabra,Veterinarian intervention
3453,750,2023-06-24,4.46,3.55,13.1,8.01,61,2104,501.0,0.558,Malagueña,Cabra,Veterinarian intervention
3454,750,2023-06-26,4.34,3.57,12.97,7.91,35,1687,506.0,0.555,Malagueña,Cabra,Treatment
3455,750,2023-06-28,4.39,3.53,12.89,7.92,12,2010,492.0,0.555,Malagueña,Cabra,Treatment
3456,750,2023-06-30,4.35,3.5,12.87,7.85,35,1579,470.0,0.553,Malagueña,Cabra,Treatment
3457,750,2023-07-02,4.27,3.54,12.83,7.81,17,1636,478.0,0.56,Malagueña,Cabra,Treatment
3458,750,2023-07-04,4.3,3.49,12.76,7.79,11,1647,530.0,0.56,Malagueña,Cabra,Treatment
3465,1901,2023-06-23,3.83,3.69,12.48,7.52,67,2366,628.0,0.563,Malagueña,Cabra,Veterinarian intervention
3466,1901,2023-06-25,3.89,3.69,12.57,7.58,27,2329,666.0,0.563,Malagueña,Cabra,Veterinarian intervention
3467,1901,2023-06-27,4.02,3.56,12.62,7.58,22,1926,489.0,0.555,Malagueña,Cabra,Treatment
3468,1901,2023-06-29,4.05,3.6,12.83,7.65,62,1590,521.0,0.564,Malagueña,Cabra,Treatment
3469,1901,2023-07-01,3.92,3.5,12.52,7.42,57,1815,531.0,0.56,Malagueña,Cabra,Treatment
3470,1901,2023-07-03,3.83,3.55,12.55,7.38,57,2195,555.0,0.566,Malagueña,Cabra,Treatment
3471,1901,2023-07-05,3.91,3.56,12.61,7.47,11,1941,503.0,0.563,Malagueña,Cabra,Treatment
3472,1902,2023-06-23,3.9,3.32,12.29,7.22,133,1450,664.0,0.563,Malagueña,Cabra,Veterinarian intervention
3473,1902,2023-06-25,3.98,3.31,12.35,7.29,25,1478,676.0,0.561,Malagueña,Cabra,Treatment
3474,1902,2023-06-27,4.0,3.29,12.35,7.29,21,804,625.0,0.555,Malagueña,Cabra,Treatment
3475,1902,2023-06-29,3.98,3.25,12.33,7.23,35,1550,644.0,0.559,Malagueña,Cabra,Veterinarian intervention
3403,1894,2023-06-22,3.56,3.28,8.38,6.84,27,3638,529.0,0.562,Payoya,Cabra,Veterinarian intervention
3404,1894,2023-06-26,3.59,3.26,8.37,6.85,22,2378,555.0,0.557,Payoya,Cabra,Veterinarian intervention
3405,1894,2023-06-29,3.49,3.24,8.36,6.73,146,2128,623.0,0.564,Payoya,Cabra,Veterinarian intervention
3406,1894,2023-06-30,3.05,3.22,8.38,6.27,21,1491,627.0,0.565,Payoya,Cabra,Veterinarian intervention
3407,1894,2023-07-02,3.5,3.2,8.24,6.7,25,3634,694.0,0.56,Payoya,Cabra,Veterinarian intervention
3408,1894,2023-07-03,2.99,3.14,8.25,6.130000000000001,18,1779,653.0,0.556,Payoya,Cabra,Veterinarian intervention
3409,1906,2023-06-21,4.02,3.37,8.7,7.39,90,1035,538.0,0.557,Malagueña,Cabra,Treatment
3410,1906,2023-06-26,4.06,3.33,8.64,7.39,182,1098,505.0,0.555,Malagueña,Cabra,Veterinarian intervention
3411,1906,2023-06-29,3.95,3.26,8.62,7.21,153,758,519.0,0.562,Malagueña,Cabra,Veterinarian intervention
3412,1906,2023-06-30,4.05,3.23,8.55,7.279999999999999,148,795,530.0,0.557,Malagueña,Cabra,Veterinarian intervention
3413,1906,2023-07-01,4.25,3.29,8.65,7.54,154,935,555.0,0.563,Malagueña,Cabra,Veterinarian intervention
3414,1906,2023-07-02,4.0,3.27,8.59,7.27,245,780,545.0,0.557,Malagueña,Cabra,Veterinarian intervention
3415,1906,2023-07-03,4.24,3.28,8.6,7.52,188,913,557.0,0.557,Malagueña,Cabra,Veterinarian intervention
3416,1908,2023-06-21,4.98,3.3,8.5,8.280000000000001,50,2559,270.0,0.568,Florida,Cabra,Veterinarian intervention
3417,1908,2023-06-26,5.0,3.38,8.49,8.379999999999999,43,3524,294.0,0.567,Florida,Cabra,Veterinarian intervention
3418,1908,2023-06-29,4.7,3.38,8.53,8.08,36,2295,297.0,0.571,Florida,Cabra,Veterinarian intervention
3419,1908,2023-06-30,4.98,3.42,8.6,8.4,54,2571,325.0,0.572,Florida,Cabra,Veterinarian intervention
3420,1908,2023-07-01,4.92,3.4,8.63,8.32,61,2081,373.0,0.573,Florida,Cabra,Veterinarian intervention
3421,1908,2023-07-02,4.76,3.42,8.61,8.18,93,1911,387.0,0.57,Florida,Cabra,Veterinarian intervention
3422,1908,2023-07-03,5.05,3.43,8.66,8.48,68,2327,329.0,0.57,Florida,Cabra,Veterinarian intervention
3423,1909,2023-06-23,4.25,3.36,8.5,7.609999999999999,62,1829,443.0,0.565,Florida,Cabra,Treatment
3424,1909,2023-06-24,4.28,3.29,8.41,7.57,103,1834,422.0,0.562,Florida,Cabra,Veterinarian intervention
3425,1909,2023-06-29,3.96,3.25,8.36,7.21,40,1809,413.0,0.563,Florida,Cabra,Treatment
3426,1909,2023-07-01,4.05,3.31,8.43,7.359999999999999,52,1466,451.0,0.567,Florida,Cabra,Treatment
3427,1909,2023-07-03,4.0,3.29,8.38,7.29,54,1348,464.0,0.559,Florida,Cabra,Treatment
3428,1907,2023-06-23,4.04,3.38,8.47,7.42,10,897,675.0,0.556,Malagueña,Cabra,Treatment
3429,1907,2023-06-24,4.1,3.34,8.42,7.4399999999999995,15,1371,690.0,0.554,Malagueña,Cabra,Treatment
3430,1907,2023-06-29,4.14,3.31,8.37,7.449999999999999,15,977,695.0,0.555,Malagueña,Cabra,Treatment
3431,1907,2023-07-01,4.13,3.35,8.44,7.48,12,1166,672.0,0.556,Malagueña,Cabra,Treatment
3432,1907,2023-07-03,4.13,3.39,8.5,7.52,14,1019,710.0,0.558,Malagueña,Cabra,Treatment
3476,1902,2023-07-01,3.92,3.27,12.29,7.19,53,1909,625.0,0.558,Malagueña,Cabra,Veterinarian intervention
3477,1902,2023-07-03,3.93,3.26,12.33,7.19,21,2337,642.0,0.563,Malagueña,Cabra,Veterinarian intervention
3478,1902,2023-07-05,3.98,3.2,12.27,7.18,68,1934,623.0,0.561,Malagueña,Cabra,Veterinarian intervention
3479,1905,2023-06-28,4.54,3.81,13.82,8.35,0,2226,513.0,0.572,Murciano-granadina,Cabra,Treatment
3480,1905,2023-06-30,4.41,3.8,13.62,8.21,117,2731,540.0,0.574,Murciano-granadina,Cabra,Veterinarian intervention
3481,1905,2023-07-02,4.55,3.8,13.75,8.35,114,2717,475.0,0.571,Murciano-granadina,Cabra,Veterinarian intervention
3482,1905,2023-07-06,4.45,3.78,13.55,8.23,61,2720,562.0,0.572,Murciano-granadina,Cabra,Veterinarian intervention
3495,1901,2023-07-07,3.89,3.46,12.5,7.35,28,1942,484.0,0.561,Malagueña,Cabra,Treatment
3505,1903,2023-07-08,4.35,3.16,7.51,7.51,0,1048,583.0,0.564,Malagueña,Cabra,Treatment
3433,1898,2023-07-05,3.82,3.45,7.27,7.27,0,2204,0.0,0.583,Florida,Cabra,Treatment
3434,1911,2023-07-04,4.25,2.99,7.24,7.24,95,1631,476.0,0.561,Murciano-granadina,Cabra,Treatment
3527,1911,2023-07-12,4.08,2.9,6.98,6.98,110,1526,402.0,0.561,Murciano-granadina,Cabra,Veterinarian intervention
3528,1912,2023-07-12,4.47,3.21,7.68,7.68,81,1244,596.0,0.559,Murciano-granadina,Cabra,Treatment
3540,1894,2023-07-05,3.43,3.16,8.23,6.59,34,2121,656.0,0.559,Payoya,Cabra,Veterinarian intervention
3541,1894,2023-07-06,3.04,3.19,8.3,6.23,15,1731,655.0,0.562,Payoya,Cabra,Veterinarian intervention
3542,1894,2023-07-08,3.4,3.2,8.27,6.6,18,1826,671.0,0.56,Payoya,Cabra,Veterinarian intervention
3543,1894,2023-07-09,3.15,3.18,8.28,6.33,23,2174,624.0,0.56,Payoya,Cabra,Veterinarian intervention
3544,1894,2023-07-11,3.66,3.17,8.26,6.83,34,2430,741.0,0.565,Payoya,Cabra,Veterinarian intervention
3545,1894,2023-07-12,3.36,3.11,8.16,6.47,24,2673,637.0,0.558,Payoya,Cabra,Veterinarian intervention
3546,1906,2023-07-04,4.12,3.25,8.52,7.37,167,1037,545.0,0.556,Malagueña,Cabra,Veterinarian intervention
3547,1906,2023-07-05,4.19,3.28,8.58,7.47,148,1147,585.0,0.561,Malagueña,Cabra,Veterinarian intervention
3548,1906,2023-07-06,4.14,3.24,8.53,7.38,53,1168,519.0,0.562,Malagueña,Cabra,Treatment
3549,1906,2023-07-07,4.08,3.26,8.51,7.34,13,1163,533.0,0.557,Malagueña,Cabra,Treatment
3550,1906,2023-07-08,4.03,3.23,8.48,7.26,20,840,497.0,0.556,Malagueña,Cabra,Treatment
3551,1906,2023-07-09,4.15,3.26,8.52,7.41,20,1023,510.0,0.559,Malagueña,Cabra,Treatment
3552,1906,2023-07-10,4.18,3.25,8.54,7.43,20,831,516.0,0.561,Malagueña,Cabra,Treatment
3553,1906,2023-07-11,3.87,3.24,8.48,7.11,29,717,532.0,0.556,Malagueña,Cabra,Treatment
3554,1908,2023-07-04,4.76,3.4,8.54,8.16,54,2140,369.0,0.568,Florida,Cabra,Veterinarian intervention
3555,1908,2023-07-05,4.99,3.4,8.53,8.39,57,1837,355.0,0.565,Florida,Cabra,Veterinarian intervention
3556,1908,2023-07-06,4.97,3.39,8.57,8.36,91,1534,329.0,0.569,Florida,Cabra,Veterinarian intervention
3557,1908,2023-07-07,4.85,3.3,8.41,8.15,36,1604,328.0,0.56,Florida,Cabra,Veterinarian intervention
3558,1908,2023-07-08,4.87,3.32,8.48,8.19,30,1774,310.0,0.562,Florida,Cabra,Veterinarian intervention
3559,1908,2023-07-09,4.92,3.36,8.53,8.28,90,1870,323.0,0.566,Florida,Cabra,Veterinarian intervention
3560,1908,2023-07-10,4.79,3.33,8.51,8.12,361,2044,348.0,0.567,Florida,Cabra,Veterinarian intervention
3561,1908,2023-07-11,4.81,3.29,8.38,8.1,33,2004,278.0,0.561,Florida,Cabra,Veterinarian intervention
3562,1908,2023-07-12,4.97,3.36,8.57,8.33,89,1509,353.0,0.571,Florida,Cabra,Veterinarian intervention
3563,1909,2023-07-05,3.99,3.24,8.3,7.23,54,2068,466.0,0.565,Florida,Cabra,Treatment
3564,1909,2023-07-07,3.87,3.26,8.32,7.13,36,1529,473.0,0.564,Florida,Cabra,Treatment
3565,1909,2023-07-09,4.02,3.3,8.36,7.32,44,1554,467.0,0.564,Florida,Cabra,Treatment
3566,1909,2023-07-11,4.03,3.24,8.28,7.27,66,1399,498.0,0.56,Florida,Cabra,Treatment
3567,1910,2023-06-23,3.79,3.27,8.65,7.06,41,1601,448.0,0.563,Florida,Cabra,Veterinarian intervention
3568,1910,2023-06-26,3.77,3.23,8.65,7.0,129,850,459.0,0.565,Florida,Cabra,Veterinarian intervention
3569,1910,2023-06-29,3.77,3.24,8.67,7.01,146,903,517.0,0.57,Florida,Cabra,Veterinarian intervention
3570,1910,2023-07-02,3.61,3.21,8.63,6.82,109,749,463.0,0.567,Florida,Cabra,Veterinarian intervention
3571,1910,2023-07-05,3.7,3.24,8.63,6.94,270,774,496.0,0.565,Florida,Cabra,Veterinarian intervention
3572,1910,2023-07-08,3.73,3.29,8.68,7.02,149,887,501.0,0.566,Florida,Cabra,Veterinarian intervention
3573,1910,2023-07-11,3.72,3.29,8.65,7.01,325,842,510.0,0.567,Florida,Cabra,Veterinarian intervention
3441,1911,2023-07-06,4.07,2.94,7.01,7.01,91,1615,445.0,0.559,Murciano-granadina,Cabra,Treatment
3488,1912,2023-07-09,4.63,3.23,7.86,7.859999999999999,134,1539,603.0,0.561,Murciano-granadina,Cabra,Veterinarian intervention
3489,1898,2023-07-09,3.88,3.4,7.28,7.279999999999999,0,2367,0.0,0.584,Florida,Cabra,Treatment
3490,1911,2023-07-10,4.11,2.91,7.02,7.0200000000000005,91,1450,412.0,0.563,Murciano-granadina,Cabra,Treatment
3491,750,2023-07-06,4.39,3.45,12.8,7.84,18,1549,530.0,0.552,Malagueña,Cabra,Treatment
3492,750,2023-07-08,4.32,3.45,12.72,7.77,15,1648,539.0,0.558,Malagueña,Cabra,Treatment
3494,1902,2023-07-07,4.0,3.09,12.18,7.09,33,1736,653.0,0.551,Malagueña,Cabra,Veterinarian intervention
3497,1892,2023-07-10,3.91,3.21,8.58,7.12,65,974,577.0,0.556,Payoya,Cabra,Treatment
3498,1898,2023-07-11,3.89,3.49,7.38,7.380000000000001,41,2001,0.0,0.575,Florida,Cabra,Treatment
3500,1901,2023-07-09,3.98,3.52,12.64,7.5,13,1607,544.0,0.562,Malagueña,Cabra,Treatment
3501,1902,2023-07-09,3.87,3.12,12.06,6.99,21,1676,660.0,0.559,Malagueña,Cabra,Veterinarian intervention
3502,1905,2023-07-10,4.42,3.74,13.53,8.16,0,1949,593.0,0.573,Murciano-granadina,Cabra,Treatment
3529,750,2023-07-10,4.24,3.54,12.75,7.78,16,1469,517.0,0.556,Malagueña,Cabra,Treatment
3530,750,2023-07-12,4.5,3.41,12.83,7.91,24,1133,540.0,0.551,Malagueña,Cabra,Treatment
3532,1901,2023-07-11,3.88,3.51,12.6,7.39,18,1739,488.0,0.561,Malagueña,Cabra,Treatment
3533,1902,2023-07-10,3.93,3.31,12.27,7.24,31,2000,624.0,0.559,Malagueña,Cabra,Treatment
3534,1905,2023-07-12,4.57,3.8,13.77,8.37,0,2411,533.0,0.572,Murciano-granadina,Cabra,Treatment
3535,1524,2023-07-12,4.11,3.28,7.39,7.390000000000001,264,2377,470.0,0.548,Florida,Cabra,Veterinarian intervention
3536,1898,2023-07-13,3.96,3.41,7.37,7.37,0,1982,0.0,0.579,Florida,Cabra,Treatment
3537,1903,2023-07-12,4.35,3.13,7.48,7.4799999999999995,83,1377,590.0,0.553,Malagueña,Cabra,Treatment
3538,1903,2023-07-11,4.34,3.14,7.48,7.48,88,1104,577.0,0.553,Malagueña,Cabra,Treatment
3576,1907,2023-07-05,4.23,3.32,8.39,7.55,12,1252,676.0,0.558,Malagueña,Cabra,Treatment
3577,1907,2023-07-07,4.29,3.41,8.54,7.7,12,1420,698.0,0.563,Malagueña,Cabra,Treatment
3578,1907,2023-07-09,4.36,3.39,8.44,7.75,15,1579,686.0,0.557,Malagueña,Cabra,Treatment
3579,1907,2023-07-11,4.34,3.39,8.47,7.73,12,2320,690.0,0.561,Malagueña,Cabra,Treatment
3483,1905,2023-07-08,4.34,3.78,13.51,8.12,19,3294,519.0,0.57,Murciano-granadina,Cabra,Veterinarian intervention
3484,1898,2023-07-07,3.91,3.4,7.31,7.3100000000000005,15,2460,0.0,0.58,Florida,Cabra,Treatment
3485,1903,2023-07-06,4.34,3.19,7.53,7.529999999999999,54,1320,600.0,0.559,Malagueña,Cabra,Treatment
3486,1912,2023-07-06,4.68,3.23,7.91,7.91,104,1332,652.0,0.559,Murciano-granadina,Cabra,Veterinarian intervention
3503,1524,2023-07-10,4.1,3.28,7.38,7.379999999999999,0,3073,444.0,0.544,Florida,Cabra,Treatment
3504,1524,2023-07-08,4.11,3.28,7.39,7.390000000000001,0,2697,478.0,0.549,Florida,Cabra,Treatment
3595,1898,2023-07-15,3.92,3.44,7.36,7.359999999999999,53,2286,0.0,0.574,Florida,Cabra,Treatment
3596,1911,2023-07-16,3.97,2.9,6.87,6.87,46,1690,467.0,0.565,Murciano-granadina,Cabra,Treatment
3597,1912,2023-07-15,4.63,3.18,7.81,7.8100000000000005,38,1219,639.0,0.567,Murciano-granadina,Cabra,Treatment
3599,1903,2023-07-16,4.19,3.11,7.3,7.300000000000001,61,1277,669.0,0.56,Malagueña,Cabra,Treatment
3600,1903,2023-07-15,4.21,3.11,7.32,7.32,73,1319,667.0,0.565,Malagueña,Cabra,Treatment
3602,750,2023-07-14,4.22,3.34,12.52,7.56,10,1090,528.0,0.556,Malagueña,Cabra,Treatment
3604,1901,2023-07-13,3.87,3.41,12.44,7.28,10,1281,495.0,0.558,Malagueña,Cabra,Treatment
3605,1901,2023-07-15,3.8,3.46,12.34,7.26,22,2614,446.0,0.561,Malagueña,Cabra,Veterinarian intervention
3607,1902,2023-07-15,3.8,3.13,11.93,6.93,18,1660,663.0,0.556,Malagueña,Cabra,Veterinarian intervention
3611,1911,2023-07-18,4.0,2.95,6.95,6.95,40,1746,426.0,0.565,Murciano-granadina,Cabra,Treatment
3612,1524,2023-07-16,4.07,3.26,7.33,7.33,79,2342,401.0,0.539,Florida,Cabra,Treatment
3613,1524,2023-07-14,4.09,3.27,7.36,7.359999999999999,133,2550,418.0,0.545,Florida,Cabra,Treatment
3614,1524,2023-07-18,4.28,3.37,7.65,7.65,129,3298,383.0,0.56,Florida,Cabra,Veterinarian intervention
3616,1912,2023-07-17,4.53,3.25,7.78,7.78,68,1289,577.0,0.561,Murciano-granadina,Cabra,Treatment
3628,1903,2023-07-19,4.16,3.18,7.34,7.34,181,1392,569.0,0.565,Malagueña,Cabra,Veterinarian intervention
3629,1911,2023-07-20,3.84,2.96,6.8,6.8,40,1732,420.0,0.566,Murciano-granadina,Cabra,Treatment
3630,1894,2023-07-13,3.42,3.18,8.27,6.6,31,2827,697.0,0.571,Payoya,Cabra,Veterinarian intervention
3631,1894,2023-07-14,3.33,3.22,8.28,6.55,39,2349,698.0,0.572,Payoya,Cabra,Veterinarian intervention
3632,1894,2023-07-15,3.11,3.22,8.31,6.33,24,2357,677.0,0.568,Payoya,Cabra,Veterinarian intervention
3633,1894,2023-07-17,3.56,3.3,8.36,6.86,26,2930,691.0,0.565,Payoya,Cabra,Veterinarian intervention
3634,1894,2023-07-18,3.23,3.29,8.37,6.52,46,2403,631.0,0.561,Payoya,Cabra,Veterinarian intervention
3635,1906,2023-07-13,3.8,3.24,8.52,7.04,24,686,540.0,0.557,Malagueña,Cabra,Treatment
3636,1906,2023-07-14,3.69,3.22,8.5,6.91,17,630,570.0,0.557,Malagueña,Cabra,Treatment
3637,1906,2023-07-15,3.79,3.19,8.49,6.98,21,640,544.0,0.556,Malagueña,Cabra,Treatment
