Id,ManagementAreaId,SampleDate,EQ,SomaticCellCount,Fat,Protein,Bacteria,Urea,ES,FreezingPoint,Breed,Species,Target
2849,1867,2023-04-11,11.55,1070,6.55,5.0,40,0.0,10.72,0.582,Assaf,Sheep,1.0
2951,1867,2023-04-22,10.440000000000001,1065,5.61,4.83,69,0.0,10.57,0.575,Assaf,Sheep,1.0
2960,1867,2023-04-26,10.77,901,5.9,4.87,38,0.0,10.7,0.58,Assaf,Sheep,1.0
2961,1867,2023-04-24,10.66,888,5.77,4.89,40,0.0,10.73,0.582,Assaf,Sheep,1.0
2978,1867,2023-05-02,10.43,976,5.73,4.7,3246,0.0,10.56,0.588,Assaf,Sheep,Veterinarian intervention
2979,1867,2023-05-01,10.15,910,5.37,4.78,33,0.0,10.67,0.582,Assaf,Sheep,1.0
2980,1867,2023-04-29,10.190000000000001,888,5.62,4.57,30,0.0,10.36,0.574,Assaf,Sheep,1.0
2894,1867,2023-04-18,10.77,887,5.92,4.85,86,0.0,10.68,0.582,Assaf,Sheep,1.0
2997,1867,2023-05-04,10.5,936,5.83,4.67,1114,0.0,10.53,0.583,Assaf,Sheep,Veterinarian intervention
3030,1867,2023-05-08,11.39,1099,6.79,4.6,29,0.0,10.59,0.58,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
3031,1867,2023-05-06,11.0,1000,6.18,4.82,33,0.0,10.74,0.584,Assaf,Sheep,1.0
3383,1867,2023-06-29,10.25,984,5.75,4.5,361,0.0,10.2,0.567,Assaf,Sheep,Veterinarian intervention
3384,1867,2023-06-27,10.57,814,5.96,4.61,23,0.0,10.4,0.578,Assaf,Sheep,1.0
3393,1867,2023-07-01,10.54,985,5.91,4.63,43,0.0,10.4,0.577,Assaf,Sheep,1.0
3436,1867,2023-07-06,10.59,1100,5.85,4.74,2945,0.0,10.46,0.58,Assaf,Sheep,Veterinarian intervention
3437,1867,2023-07-04,10.54,928,5.9,4.64,25,0.0,10.43,0.58,Assaf,Sheep,1.0
3589,1867,2023-07-13,10.32,1019,5.67,4.65,715,0.0,10.44,0.586,Assaf,Sheep,Veterinarian intervention
3590,1867,2023-07-11,10.54,855,5.77,4.77,28,0.0,10.55,0.585,Assaf,Sheep,1.0
3702,1867,2023-07-22,10.74,849,6.08,4.66,0,0.0,10.37,0.578,Assaf,Sheep,1.0
3790,1867,2023-07-29,10.92,1220,6.06,4.86,0,0.0,10.5,0.581,Assaf,Sheep,1.0
1783,1867,2022-07-23,10.33,0,5.85,4.48,27,0.0,10.41,0.574,Assaf,Sheep,1.0
1784,1867,2022-07-21,10.23,0,5.75,4.48,25,0.0,10.31,0.569,Assaf,Sheep,1.0
1973,1867,2022-10-05,11.79,1222,6.73,5.06,30,0.0,10.56,0.57,Assaf,Sheep,1.0
1974,1867,2022-10-04,11.64,1092,6.65,4.99,26,0.0,10.42,0.563,Assaf,Sheep,1.0
1990,1867,2022-10-13,11.56,1349,6.57,4.99,32,0.0,10.56,0.57,Assaf,Sheep,1.0
1991,1867,2022-10-12,11.5,1267,6.48,5.02,43,0.0,10.61,0.572,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2004,1867,2022-10-20,9.120000000000001,1153,5.23,3.89,30,0.0,8.53,0.461,Assaf,Sheep,Veterinarian intervention
2005,1867,2022-10-19,11.34,1310,6.47,4.87,39,0.0,10.36,0.566,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2006,1867,2022-10-18,10.96,1254,6.14,4.82,24,0.0,10.23,0.556,Assaf,Sheep,1.0
1862,1867,2022-09-06,11.120000000000001,968,6.18,4.94,22,0.0,10.65,0.573,Assaf,Sheep,1.0
1648,1867,2022-07-13,10.54,1217,6.05,4.49,30,0.0,10.43,0.572,Assaf,Sheep,1.0
1649,1867,2022-07-11,10.600000000000001,1634,6.12,4.48,46,0.0,10.43,0.574,Assaf,Sheep,1.0
1650,1867,2022-07-09,10.239999999999998,1209,5.68,4.56,48,0.0,10.4,0.572,Assaf,Sheep,1.0
1651,1867,2022-07-07,10.29,1247,5.63,4.66,30,0.0,10.38,0.552,Assaf,Sheep,1.0
1652,1867,2022-07-06,10.68,1438,5.99,4.69,34,0.0,10.5,0.567,Assaf,Sheep,1.0
1653,1867,2022-07-05,10.93,1456,6.16,4.77,30,0.0,10.66,0.577,Assaf,Sheep,1.0
1654,1867,2022-07-04,10.79,1343,6.05,4.74,159,0.0,10.59,0.579,Assaf,Sheep,Veterinarian intervention
1655,1867,2022-07-02,10.86,1159,6.08,4.78,38,0.0,10.54,0.577,Assaf,Sheep,1.0
1656,1867,2022-06-30,10.89,1492,6.12,4.77,44,0.0,10.56,0.575,Assaf,Sheep,1.0
1657,1867,2022-06-29,10.95,1178,6.03,4.92,29,0.0,10.72,0.584,Assaf,Sheep,1.0
1658,1867,2022-06-27,11.02,1291,6.09,4.93,73,0.0,10.67,0.566,Assaf,Sheep,1.0
1659,1867,2022-06-23,7.28,1527,4.32,2.96,48,0.0,8.19,0.527,Assaf,Sheep,Veterinarian intervention
1660,1867,2022-06-22,11.11,1419,6.2,4.91,38,0.0,10.73,0.574,Assaf,Sheep,1.0
1662,1867,2022-06-18,10.85,1565,6.06,4.79,36,0.0,10.65,0.578,Assaf,Sheep,1.0
1663,1867,2022-06-16,10.83,1346,6.23,4.6,48,0.0,10.52,0.574,Assaf,Sheep,1.0
1664,1867,2022-06-15,10.55,1298,6.03,4.52,45,0.0,10.37,0.571,Assaf,Sheep,1.0
1665,1867,2022-06-13,10.850000000000001,1251,6.19,4.66,52,0.0,10.57,0.576,Assaf,Sheep,1.0
2018,1867,2022-10-26,10.92,1239,6.1,4.82,33,0.0,10.34,0.559,Assaf,Sheep,1.0
2019,1867,2022-10-25,10.61,1086,5.89,4.72,32,0.0,10.13,0.545,Assaf,Sheep,1.0
2020,1867,2022-10-24,11.4,1173,6.42,4.98,31,0.0,10.67,0.576,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2041,1867,2022-11-07,11.579999999999998,1088,6.52,5.06,36,0.0,10.69,0.572,Assaf,Sheep,1.0
2042,1867,2022-11-05,11.4,1228,6.49,4.91,31,0.0,10.56,0.576,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2043,1867,2022-11-03,11.190000000000001,1150,6.37,4.82,35,0.0,10.35,0.564,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
1896,1867,2022-09-19,11.52,1239,6.44,5.08,23,0.0,10.68,0.57,Assaf,Sheep,1.0
1897,1867,2022-09-17,11.600000000000001,1302,6.48,5.12,33,0.0,10.72,0.573,Assaf,Sheep,1.0
1948,1867,2022-09-24,11.190000000000001,1199,6.19,5.0,36,0.0,10.44,0.573,Assaf,Sheep,1.0
1961,1867,2022-10-03,12.129999999999999,1319,6.85,5.28,33,0.0,10.82,0.572,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
1962,1867,2022-10-01,12.1,1402,6.81,5.29,38,0.0,10.82,0.57,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
1980,1867,2022-10-10,11.69,1420,6.51,5.18,47,0.0,10.79,0.572,Assaf,Sheep,1.0
1981,1867,2022-10-08,11.2,1166,6.28,4.92,41,0.0,10.35,0.555,Assaf,Sheep,1.0
2048,1867,2022-11-10,11.22,985,6.4,4.82,21,0.0,10.34,0.561,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2049,1867,2022-11-09,11.260000000000002,993,6.44,4.82,24,0.0,10.41,0.563,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2050,1867,2022-11-08,10.57,855,5.94,4.63,22,0.0,9.93,0.531,Assaf,Sheep,1.0
2103,1867,2022-11-28,12.33,1324,6.94,5.39,47,0.0,11.07,0.583,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2104,1867,2022-11-26,11.61,863,6.56,5.05,39,0.0,10.49,0.558,Assaf,Sheep,1.0
2117,1867,2022-12-01,12.25,1039,6.91,5.34,31,0.0,10.92,0.573,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2118,1867,2022-11-30,12.42,901,6.99,5.43,27,0.0,11.09,0.583,Assaf,Sheep,No treatment
1874,1867,2022-09-10,11.11,1052,6.21,4.9,114,0.0,10.58,0.564,Assaf,Sheep,Veterinarian intervention
1875,1867,2022-09-08,11.03,1214,6.1,4.93,42,0.0,10.63,0.567,Assaf,Sheep,1.0
1998,1867,2022-10-17,11.73,1415,6.55,5.18,34,0.0,10.78,0.577,Assaf,Sheep,1.0
1882,1867,2022-09-15,11.59,1354,6.54,5.05,44,0.0,10.61,0.567,Assaf,Sheep,1.0
1883,1867,2022-09-14,11.54,1318,6.53,5.01,41,0.0,10.52,0.565,Assaf,Sheep,1.0
1884,1867,2022-09-13,11.24,1449,6.24,5.0,49,0.0,10.64,0.57,Assaf,Sheep,1.0
1999,1867,2022-10-15,11.41,1444,6.3,5.11,43,0.0,10.73,0.572,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2012,1867,2022-10-22,11.1,1302,6.34,4.76,25,0.0,10.14,0.557,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2169,1867,2022-12-14,12.26,1286,7.02,5.24,53,449.0,10.95,0.572,Assaf,Sheep,"[38, 40, 42]"
2215,1867,2023-01-09,12.26,1333,6.72,5.54,40,0.0,11.26,0.581,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2216,1867,2023-01-07,12.32,1189,6.78,5.54,48,0.0,11.2,0.581,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2403,1867,2023-02-16,10.29,891,5.68,4.61,40,0.0,10.26,0.55,Assaf,Sheep,1.0
2404,1867,2023-02-15,10.2,861,5.67,4.53,26,0.0,10.08,0.54,Assaf,Sheep,1.0
2068,1867,2022-11-12,11.370000000000001,1109,6.37,5.0,25,0.0,10.62,0.563,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2091,1867,2022-11-24,11.969999999999999,966,6.81,5.16,29,0.0,10.62,0.555,Assaf,Sheep,1.0
2092,1867,2022-11-23,11.42,933,6.47,4.95,25,0.0,10.22,0.532,Assaf,Sheep,1.0
2093,1867,2022-11-21,12.54,1055,7.18,5.36,22,0.0,11.06,0.589,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2397,1867,2023-02-13,10.6,927,5.83,4.77,32,0.0,10.59,0.568,Assaf,Sheep,1.0
2398,1867,2023-02-11,10.43,968,5.78,4.65,32,0.0,10.31,0.559,Assaf,Sheep,1.0
2645,1867,2023-03-13,10.719999999999999,1131,6.01,4.71,51,0.0,10.6,0.578,Assaf,Sheep,1.0
2646,1867,2023-03-11,10.7,933,5.92,4.78,44,0.0,10.61,0.574,Assaf,Sheep,1.0
2651,1867,2023-03-16,10.4,985,5.83,4.57,385,0.0,10.36,0.564,Assaf,Sheep,Veterinarian intervention
2652,1867,2023-03-15,10.66,1076,5.97,4.69,419,0.0,10.63,0.58,Assaf,Sheep,Veterinarian intervention
2653,1867,2023-03-14,10.66,1070,5.96,4.7,158,0.0,10.65,0.582,Assaf,Sheep,Veterinarian intervention
2689,1867,2023-03-23,11.31,1130,6.32,4.99,31,0.0,10.77,0.581,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2690,1867,2023-03-21,11.059999999999999,1141,6.18,4.88,32,0.0,10.73,0.583,Assaf,Sheep,1.0
2548,1867,2023-02-27,10.9,885,6.15,4.75,31,0.0,10.63,0.577,Assaf,Sheep,1.0
2549,1867,2023-02-25,10.84,945,6.1,4.74,33,0.0,10.55,0.572,Assaf,Sheep,1.0
2571,1867,2023-03-02,11.0,871,6.16,4.84,44,0.0,10.76,0.578,Assaf,Sheep,1.0
2572,1867,2023-03-01,10.440000000000001,905,5.87,4.57,31,0.0,10.25,0.549,Assaf,Sheep,1.0
2683,1867,2023-03-20,10.98,1189,6.13,4.85,25,0.0,10.76,0.58,Assaf,Sheep,1.0
2684,1867,2023-03-18,10.67,1039,5.92,4.75,28,0.0,10.6,0.575,Assaf,Sheep,1.0
2721,1867,2023-03-27,10.58,1049,5.71,4.87,64,0.0,10.71,0.577,Assaf,Sheep,1.0
2722,1867,2023-03-25,10.86,1135,6.02,4.84,46,0.0,10.66,0.576,Assaf,Sheep,1.0
2598,1867,2023-03-06,10.93,912,6.14,4.79,25,0.0,10.67,0.575,Assaf,Sheep,1.0
2599,1867,2023-03-04,10.96,959,6.15,4.81,63,0.0,10.65,0.581,Assaf,Sheep,1.0
2814,1867,2023-04-10,11.46,1089,6.46,5.0,46,0.0,10.83,0.583,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
2815,1867,2023-04-08,11.23,1060,6.23,5.0,56,0.0,10.81,0.582,Assaf,Sheep,1.0
2887,1867,2023-04-17,10.83,966,5.94,4.89,36,0.0,10.7,0.58,Assaf,Sheep,1.0
2888,1867,2023-04-15,10.93,968,5.99,4.94,36,0.0,10.7,0.59,Assaf,Sheep,1.0
3048,1867,2023-05-11,11.07,1071,6.35,4.72,630,0.0,10.66,0.582,Assaf,Sheep,Veterinarian intervention
3049,1867,2023-05-09,11.4,1091,6.82,4.58,27,0.0,10.56,0.581,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
3152,1867,2023-05-25,10.95,804,5.9,5.05,231,0.0,10.75,0.573,Assaf,Sheep,Veterinarian intervention
3153,1867,2023-05-23,11.620000000000001,965,6.63,4.99,209,0.0,10.76,0.585,Assaf,Sheep,Veterinarian intervention
3186,1867,2023-06-01,10.98,817,6.12,4.86,257,0.0,10.51,0.57,Assaf,Sheep,Veterinarian intervention
3187,1867,2023-05-30,11.47,931,6.53,4.94,27,0.0,10.63,0.576,Assaf,Sheep,1.0
3116,1867,2023-05-18,10.09,1004,5.53,4.56,47,0.0,9.94,0.532,Assaf,Sheep,1.0
3117,1867,2023-05-16,11.620000000000001,973,6.84,4.78,62,0.0,10.56,0.579,Assaf,Sheep,1.0
3074,1867,2023-05-15,11.64,1042,6.8,4.84,32,0.0,10.66,0.581,Assaf,Sheep,1.0
3075,1867,2023-05-13,11.34,1020,6.48,4.86,32,0.0,10.72,0.579,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
3137,1867,2023-05-21,11.489999999999998,983,6.56,4.93,49,0.0,10.72,0.586,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
3174,1867,2023-05-29,11.35,358,6.33,5.02,36,0.0,10.78,0.581,Assaf,Sheep,45.0
3175,1867,2023-05-27,11.21,635,6.17,5.04,73,0.0,10.78,0.58,Assaf,Sheep,1.0
3176,1867,2023-05-26,11.89,508,6.47,5.42,8135,0.0,10.95,0.639,Assaf,Sheep,Veterinarian intervention
3312,1867,2023-06-17,10.51,1045,5.87,4.64,36,0.0,10.2,0.575,Assaf,Sheep,1.0
3319,1867,2023-06-22,10.739999999999998,1030,5.97,4.77,67,0.0,10.54,0.581,Assaf,Sheep,1.0
3320,1867,2023-06-20,10.870000000000001,1012,6.16,4.71,21,0.0,10.45,0.58,Assaf,Sheep,1.0
3274,1867,2023-06-13,11.370000000000001,950,6.49,4.88,44,0.0,10.51,0.582,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
3275,1867,2023-06-10,11.120000000000001,890,6.23,4.89,53,0.0,10.53,0.582,Assaf,Sheep,1.0
3252,1867,2023-06-08,10.55,800,5.83,4.72,42,0.0,10.37,0.581,Assaf,Sheep,1.0
3253,1867,2023-06-06,11.030000000000001,874,6.3,4.73,30,0.0,10.43,0.588,Assaf,Sheep,1.0
3340,1867,2023-06-24,10.629999999999999,853,5.97,4.66,22,0.0,10.4,0.573,Assaf,Sheep,1.0
3618,1867,2023-07-20,10.21,1135,5.72,4.49,37,0.0,10.2,0.573,Assaf,Sheep,1.0
3619,1867,2023-07-18,10.52,982,5.92,4.6,24,0.0,10.32,0.58,Assaf,Sheep,1.0
3729,1867,2023-07-27,10.649999999999999,1095,5.85,4.8,28,0.0,10.42,0.578,Assaf,Sheep,1.0
3730,1867,2023-07-25,10.9,1025,6.11,4.79,26,0.0,10.45,0.583,Assaf,Sheep,1.0
3801,1867,2023-08-03,10.76,1098,5.97,4.79,21,0.0,10.41,0.577,Assaf,Sheep,1.0
3802,1867,2023-08-01,10.780000000000001,1152,6.0,4.78,24,0.0,10.43,0.583,Assaf,Sheep,1.0
3843,1867,2023-08-05,10.77,925,6.09,4.68,25,0.0,10.34,0.573,Assaf,Sheep,1.0
3916,1867,2023-08-17,10.76,1233,5.99,4.77,41,0.0,10.48,0.568,Assaf,Sheep,1.0
3917,1867,2023-08-16,10.9,1374,5.99,4.91,43,0.0,10.73,0.577,Assaf,Sheep,1.0
3918,1867,2023-08-14,10.600000000000001,878,5.9,4.7,26,0.0,10.51,0.572,Assaf,Sheep,1.0
3919,1867,2023-08-12,6.970000000000001,1996,3.77,3.2,37,0.0,8.52,0.557,Assaf,Sheep,Veterinarian intervention
4004,1867,2023-08-24,10.57,1253,5.98,4.59,0,0.0,10.32,0.566,Assaf,Sheep,1.0
4005,1867,2023-08-23,10.66,1137,6.03,4.63,0,0.0,10.38,0.572,Assaf,Sheep,1.0
4006,1867,2023-08-22,10.690000000000001,1189,6.07,4.62,0,0.0,10.35,0.573,Assaf,Sheep,1.0
3852,1867,2023-08-10,10.48,879,5.88,4.6,28,0.0,10.24,0.567,Assaf,Sheep,1.0
3853,1867,2023-08-08,10.48,900,5.87,4.61,27,0.0,10.3,0.571,Assaf,Sheep,1.0
4082,1867,2023-08-31,11.02,1207,6.29,4.73,30,0.0,10.41,0.565,Assaf,Sheep,1.0
4083,1867,2023-08-29,11.05,1111,6.3,4.75,26,0.0,10.63,0.585,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
4117,1867,2023-09-05,11.55,1054,6.62,4.93,0,0.0,10.56,0.58,Assaf,Sheep,1.0
3980,1867,2023-08-21,10.92,1104,6.15,4.77,25,0.0,10.57,0.58,Assaf,Sheep,1.0
3981,1867,2023-08-19,10.91,1249,6.06,4.85,55,0.0,10.61,0.575,Assaf,Sheep,1.0
4102,1867,2023-09-02,11.15,1045,6.4,4.75,30,0.0,10.31,0.572,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
4151,1867,2023-09-07,11.68,1310,6.81,4.87,47,0.0,10.44,0.574,Assaf,Sheep,1.0
4186,1867,2023-09-12,7.300000000000001,2757,3.85,3.45,32,0.0,8.4,0.559,Assaf,Sheep,Veterinarian intervention
4187,1867,2023-09-09,10.89,975,6.06,4.83,40,0.0,10.44,0.572,Assaf,Sheep,1.0
4223,1867,2023-09-14,11.44,1187,6.52,4.92,31,0.0,10.54,0.571,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
4224,1867,2023-09-12,10.95,1107,6.25,4.7,32,0.0,10.39,0.561,Assaf,Sheep,1.0
4291,1867,2023-09-26,11.45,1215,6.49,4.96,254,0.0,10.25,0.549,Assaf,Sheep,Veterinarian intervention
4292,1867,2023-09-23,12.02,1092,6.87,5.15,52,0.0,10.7,0.573,Assaf,Sheep,1.0
4975,1867,2023-11-13,12.01,1032,6.89,5.12,81,0.0,10.72,0.579,Assaf,Sheep,1.0
4976,1867,2023-11-11,12.01,904,6.79,5.22,34,0.0,10.8,0.582,Assaf,Sheep,No treatment
4997,1867,2023-11-16,11.05,712,6.34,4.71,47,0.0,10.18,0.558,Assaf,Sheep,1.0
4998,1867,2023-11-15,11.45,876,6.54,4.91,61,0.0,10.44,0.572,Assaf,Sheep,1.0
5045,1867,2023-11-20,11.57,842,6.55,5.02,33,0.0,10.65,0.58,Assaf,Sheep,1.0
5046,1867,2023-11-18,11.3,852,6.4,4.9,26,0.0,10.48,0.574,Assaf,Sheep,1.0
4255,1867,2023-09-16,11.399999999999999,1058,6.51,4.89,43,0.0,10.46,0.571,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
4261,1867,2023-09-19,11.75,971,6.74,5.01,37,0.0,10.57,0.585,Assaf,Sheep,1.0
4371,1867,2023-10-03,11.969999999999999,1052,6.71,5.26,118,0.0,10.87,0.572,Assaf,Sheep,Veterinarian intervention
4340,1867,2023-09-28,8.54,2641,4.84,3.7,50,0.0,8.77,0.553,Assaf,Sheep,Veterinarian intervention
4372,1867,2023-09-30,11.81,993,6.69,5.12,1720,0.0,10.63,0.57,Assaf,Sheep,Veterinarian intervention
4373,1867,2023-09-28,11.45,1080,6.48,4.97,43,0.0,10.46,0.551,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
4395,1867,2023-10-05,11.969999999999999,1076,6.83,5.14,42,0.0,10.73,0.571,Assaf,Sheep,1.0
4442,1867,2023-10-11,11.600000000000001,1032,6.48,5.12,0,549.0,10.83,0.58,Assaf,Sheep,Veterinarian intervention
4488,1867,2023-10-17,12.04,1410,6.82,5.22,46,0.0,10.89,0.582,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
4489,1867,2023-10-14,11.91,1096,6.81,5.1,50,0.0,10.76,0.577,Assaf,Sheep,1.0
4490,1867,2023-10-12,11.5,1087,6.48,5.02,73,0.0,10.64,0.572,Assaf,Sheep,"[38, 40, 42]"
4426,1867,2023-10-07,11.75,946,6.61,5.14,44,0.0,10.82,0.579,Assaf,Sheep,1.0
4457,1867,2023-09-20,11.36,1156,6.39,4.97,43,0.0,10.42,0.561,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
4507,1867,2023-10-19,11.91,1199,6.72,5.19,33,0.0,10.81,0.574,Assaf,Sheep,1.0
4559,1867,2023-10-26,11.940000000000001,1022,6.82,5.12,44,0.0,10.54,0.563,Assaf,Sheep,1.0
4560,1867,2023-10-25,12.08,982,6.91,5.17,36,0.0,10.59,0.564,Assaf,Sheep,1.0
4590,1867,2023-10-23,12.75,1111,7.23,5.52,30,598.0,11.23,0.58,Assaf,Sheep,Veterinarian intervention
4593,1867,2023-10-30,12.27,1146,6.91,5.36,35,0.0,10.97,0.584,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
4594,1867,2023-10-28,11.920000000000002,1044,6.69,5.23,76,0.0,10.77,0.578,Assaf,Sheep,"[38, 40, 42]"
4535,1867,2023-10-23,9.07,2816,5.22,3.85,38,0.0,9.13,0.544,Assaf,Sheep,Veterinarian intervention
4536,1867,2023-10-21,12.29,1076,6.9,5.39,40,0.0,10.94,0.583,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
4600,1867,2023-11-02,11.37,1517,6.1,5.27,47,0.0,10.67,0.563,Assaf,Sheep,1.0
4601,1867,2023-11-01,11.94,1077,6.63,5.31,55,0.0,10.87,0.577,Assaf,Sheep,"[38, 40, 42]"
4632,1867,2023-11-09,11.73,1305,6.55,5.18,35,0.0,10.57,0.562,Assaf,Sheep,1.0
4633,1867,2023-11-08,12.0,1408,6.72,5.28,43,0.0,10.77,0.574,Assaf,Sheep,"[38, 39, 40, 42, 46, 47]"
4621,1867,2023-11-06,12.629999999999999,1770,7.21,5.42,124,0.0,10.95,0.585,Assaf,Sheep,Veterinarian intervention
4622,1867,2023-11-04,11.99,992,6.74,5.25,57,0.0,10.8,0.574,Assaf,Sheep,"[38, 40, 42]"
1723,1892,2022-07-25,3.66,1902,1.37,2.29,102,346.0,6.13,0.356,Payoya,Goat,Veterinarian intervention
1737,1892,2022-08-01,7.29,1176,4.04,3.25,17,569.0,8.67,0.552,Payoya,Goat,"[38, 39, 40, 42, 46, 47]"
1821,1892,2022-08-22,7.75,1386,4.36,3.39,24,636.0,8.76,0.554,Payoya,Goat,"[38, 39, 40, 42, 46, 47]"
1748,1892,2022-08-08,7.210000000000001,1216,3.97,3.24,34,586.0,8.67,0.558,Payoya,Goat,"[38, 39, 40, 42, 46, 47]"
1947,1892,2022-09-19,8.43,1416,4.83,3.6,24,568.0,9.03,0.558,Payoya,Goat,"[39, 42]"
2029,1892,2022-10-31,8.79,1483,5.02,3.77,0,530.0,9.24,0.561,Payoya,Goat,"[39, 42]"
2085,1892,2022-11-21,9.440000000000001,1593,5.65,3.79,50,565.0,9.29,0.578,Payoya,Goat,"[39, 42]"
2155,1892,2022-12-12,9.46,1100,5.91,3.55,25,540.0,9.03,0.567,Payoya,Goat,Veterinarian intervention
2189,1892,2022-12-27,8.9,1307,5.29,3.61,20,606.0,9.14,0.563,Payoya,Goat,"[39, 42]"
2207,1892,2023-01-03,8.86,1179,5.23,3.63,0,618.0,9.07,0.554,Payoya,Goat,"[39, 42]"
2220,1892,2023-01-09,8.68,1077,5.02,3.66,40,580.0,9.13,0.552,Payoya,Goat,"[39, 42]"
2179,1892,2022-12-19,9.77,1247,6.17,3.6,21,585.0,9.14,0.563,Payoya,Goat,Veterinarian intervention
2234,1892,2023-01-16,8.81,1326,5.07,3.74,24,628.0,9.17,0.544,Payoya,Goat,"[39, 42]"
2254,1892,2023-01-23,9.14,1478,5.32,3.82,30,633.0,9.19,0.563,Payoya,Goat,"[39, 42]"
2274,1892,2023-01-30,9.51,1494,5.54,3.97,20,659.0,9.47,0.557,Payoya,Goat,"[39, 42]"
2518,1892,2023-02-20,8.79,1492,5.24,3.55,21,609.0,9.2,0.555,Payoya,Goat,"[39, 42]"
2292,1892,2023-02-06,10.39,2161,6.04,4.35,599,622.0,9.85,0.569,Payoya,Goat,Veterinarian intervention
2625,1892,2023-03-06,8.55,921,5.12,3.43,16,622.0,9.13,0.563,Payoya,Goat,"[39, 42]"
2741,1892,2023-04-03,8.31,1042,4.88,3.43,10,506.0,9.04,0.563,Payoya,Goat,"[39, 42]"
2850,1892,2023-04-10,8.46,1101,4.94,3.52,31,563.0,9.08,0.56,Payoya,Goat,"[39, 42]"
2962,1892,2023-04-24,8.44,757,5.02,3.42,13,613.0,9.01,0.559,Payoya,Goat,"[39, 42]"
2881,1892,2023-04-17,8.55,876,5.08,3.47,10,583.0,9.03,0.561,Payoya,Goat,"[39, 42]"
2984,1892,2023-05-01,7.54,922,4.21,3.33,11,639.0,8.87,0.554,Payoya,Goat,"[38, 39, 40, 42, 46, 47]"
3397,1892,2023-07-03,7.1899999999999995,1132,4.02,3.17,168,540.0,8.67,0.564,Payoya,Goat,Veterinarian intervention
3497,1892,2023-07-10,7.12,974,3.91,3.21,65,577.0,8.58,0.556,Payoya,Goat,1.0
3683,1892,2023-07-24,7.0600000000000005,1194,3.87,3.19,50,466.0,8.45,0.563,Payoya,Goat,Veterinarian intervention
1761,1892,2022-08-15,7.43,1414,4.14,3.29,27,610.0,8.69,0.556,Payoya,Goat,"[38, 39, 40, 42, 46, 47]"
1666,1892,2022-07-18,7.459999999999999,962,4.31,3.15,16,630.0,8.61,0.554,Payoya,Goat,"[1, 38, 39, 40, 42, 46, 47]"
1667,1892,2022-07-11,7.220000000000001,1203,3.98,3.24,48,657.0,8.74,0.556,Payoya,Goat,"[38, 39, 40, 42, 46, 47]"
1668,1892,2022-07-04,7.84,1220,4.47,3.37,20,664.0,8.81,0.557,Payoya,Goat,"[38, 39, 40, 42, 46, 47]"
1669,1892,2022-06-27,7.9,1115,4.47,3.43,19,583.0,9.02,0.558,Payoya,Goat,"[38, 39, 40, 42, 46, 47]"
1670,1892,2022-06-20,8.01,1374,4.45,3.56,18,546.0,9.08,0.563,Payoya,Goat,"[38, 39, 40, 42, 46, 47]"
2044,1892,2022-11-07,9.280000000000001,1557,5.48,3.8,31,493.0,9.36,0.558,Payoya,Goat,"[39, 42]"
1829,1892,2022-08-29,7.880000000000001,1686,4.48,3.4,29,597.0,8.8,0.561,Payoya,Goat,"[38, 39, 40, 42, 46, 47]"
1916,1892,2022-09-26,8.620000000000001,1346,5.08,3.54,72,588.0,9.02,0.562,Payoya,Goat,42.0
1963,1892,2022-10-03,8.37,1111,4.84,3.53,33,589.0,8.99,0.566,Payoya,Goat,"[39, 42]"
